EmployeeID,FirstName,LastName,Email,PhoneNumber,HireDate,JobTitle,DepartmentID,ManagerID
285,Randall,Boone,randall.boone.285@company.com,6178592852,2007-09-21,Associate Data Scientist,1,1
286,Jackson,Contreras,jackson.contreras.286@company.com,6570600440,2016-11-04,AI Engineer,1,1
287,James,Waller,james.waller.287@company.com,7250784472,2013-12-21,Associate Data Scientist,1,1
288,Joshua,Mathis,joshua.mathis.288@company.com,7062708789,2005-10-05,Associate Data Scientist,1,1
289,Courtney,Allen,courtney.allen.289@company.com,7019256943,2023-01-09,Associate Data Scientist,1,1
290,Ashley,Frazier,ashley.frazier.290@company.com,8779845836,2015-09-15,Associate Data Scientist,1,1
291,John,Martin,john.martin.291@company.com,9361599414,2018-02-07,AI Engineer,1,1
292,Nicholas,Smith,nicholas.smith.292@company.com,9902085927,2022-05-07,Associate Data Scientist,1,1
293,Emily,Hernandez,emily.hernandez.293@company.com,8177314547,2008-10-31,Associate Data Scientist,1,1
294,Carolyn,Smith,carolyn.smith.294@company.com,7481294792,2006-09-15,Associate Data Scientist,1,1
295,Donna,Patel,donna.patel.295@company.com,8843127599,2006-03-03,AI Engineer,1,1
296,Jacob,Wood,jacob.wood.296@company.com,8052775555,2012-08-02,Associate Data Scientist,1,1
297,Carrie,Henderson,carrie.henderson.297@company.com,6269011202,2013-05-21,Associate Data Scientist,1,1
298,Amy,Stewart,amy.stewart.298@company.com,6373031775,2011-06-20,AI Engineer,1,1
299,Shane,Patterson,shane.patterson.299@company.com,7153806355,2020-04-24,Associate Data Scientist,1,1
300,Ashley,Monroe,ashley.monroe.300@company.com,7425134403,2009-04-06,Associate Data Scientist,1,1
301,Jon,Fitzpatrick,jon.fitzpatrick.301@company.com,7739859895,2024-04-15,AI Engineer,1,1
302,Scott,Russell,scott.russell.302@company.com,7689419566,2011-06-11,AI Engineer,1,1
303,Heather,Hoover,heather.hoover.303@company.com,9767049064,2022-11-25,Associate Data Scientist,1,1
304,Christina,Stewart,christina.stewart.304@company.com,8242611855,2013-09-17,AI Engineer,1,1
305,Stephanie,Aguilar,stephanie.aguilar.305@company.com,9738405885,2008-03-22,AI Engineer,1,1
306,Christina,Watson,christina.watson.306@company.com,9722243299,2019-12-10,Associate Data Scientist,1,1
307,Thomas,Diaz,thomas.diaz.307@company.com,9579214468,2007-11-19,AI Engineer,1,1
308,Donald,Madden,donald.madden.308@company.com,7070473917,2014-04-16,Associate Data Scientist,1,1
309,Cheryl,George,cheryl.george.309@company.com,6708851825,2022-07-01,Associate Data Scientist,1,1
310,Ronald,Smith,ronald.smith.310@company.com,9139744583,2013-07-03,Associate Data Scientist,1,1
311,Michael,White,michael.white.311@company.com,7019404764,2007-05-06,AI Engineer,1,1
312,John,Williams,john.williams.312@company.com,6490650676,2012-10-09,Associate Data Scientist,1,1
313,Christy,Watts,christy.watts.313@company.com,9636724217,2006-08-15,Associate Data Scientist,1,1
314,Adriana,Fox,adriana.fox.314@company.com,8523793558,2018-06-21,Associate Data Scientist,1,1
315,Matthew,Riley,matthew.riley.315@company.com,9433329758,2012-09-08,Associate Data Scientist,1,1
316,Robert,Blackwell,robert.blackwell.316@company.com,6179793867,2014-06-21,Associate Data Scientist,1,1
317,Heidi,Hamilton,heidi.hamilton.317@company.com,8255592957,2007-04-05,AI Engineer,1,1
318,Hannah,Simpson,hannah.simpson.318@company.com,9232534107,2006-08-16,AI Engineer,1,1
319,Melissa,Velazquez,melissa.velazquez.319@company.com,9148702780,2013-05-17,Associate Data Scientist,1,1
320,William,Cohen,william.cohen.320@company.com,6694891947,2011-02-19,Associate Data Scientist,1,1
321,Crystal,Barnes,crystal.barnes.321@company.com,6266553433,2021-03-02,AI Engineer,1,1
322,Marie,King,marie.king.322@company.com,6221481402,2011-03-20,AI Engineer,1,1
323,Kurt,Moore,kurt.moore.323@company.com,9524113894,2006-02-26,AI Engineer,1,1
324,Christopher,Wright,christopher.wright.324@company.com,8411193199,2014-12-02,Associate Data Scientist,1,1
325,David,Green,david.green.325@company.com,8222449648,2008-04-01,AI Engineer,1,1
326,Emily,Sandoval,emily.sandoval.326@company.com,6302912224,2017-10-20,AI Engineer,1,1
327,Brandi,Malone,brandi.malone.327@company.com,6797341925,2012-03-20,Associate Data Scientist,1,1
328,Amanda,Rodriguez,amanda.rodriguez.328@company.com,8189143489,2006-09-25,Associate Data Scientist,1,1
329,Randy,Nelson,randy.nelson.329@company.com,9991472877,2013-05-04,Associate Data Scientist,1,1
330,Mary,Roberts,mary.roberts.330@company.com,6196947244,2008-08-18,AI Engineer,1,1
331,John,Nicholson,john.nicholson.331@company.com,9091232757,2008-08-15,Associate Data Scientist,1,1
332,Lauren,Duran,lauren.duran.332@company.com,6794530350,2007-01-13,Associate Data Scientist,1,1
333,Monica,Chen,monica.chen.333@company.com,8843337584,2006-11-25,AI Engineer,1,1
334,Tiffany,Mccoy,tiffany.mccoy.334@company.com,8305354726,2011-11-06,AI Engineer,1,1
335,Susan,Malone,susan.malone.335@company.com,6535498888,2005-01-21,AI Engineer,1,1
336,Amanda,Herring,amanda.herring.336@company.com,8532581318,2017-08-25,Associate Data Scientist,1,1
337,Jacob,Olson,jacob.olson.337@company.com,9219191659,2021-10-03,AI Engineer,1,1
338,Dawn,Pena,dawn.pena.338@company.com,9545810464,2006-09-13,Associate Data Scientist,1,1
339,Brenda,Gray,brenda.gray.339@company.com,9462369655,2006-08-13,Associate Data Scientist,1,1
340,Matthew,Rice,matthew.rice.340@company.com,9334896561,2010-04-28,Associate Data Scientist,1,1
341,Vicki,Thompson,vicki.thompson.341@company.com,6666834836,2016-07-19,Associate Data Scientist,1,1
342,Justin,Fox,justin.fox.342@company.com,8465025781,2022-05-21,AI Engineer,1,1
343,Lance,Anderson,lance.anderson.343@company.com,7264763237,2020-04-15,AI Engineer,1,1
344,Sandra,Barber,sandra.barber.344@company.com,7251605882,2023-05-16,AI Engineer,1,1
345,Alexandria,Walker,alexandria.walker.345@company.com,6593147753,2020-07-11,Associate Data Scientist,1,1
346,Evan,Anderson,evan.anderson.346@company.com,6226499434,2018-05-24,AI Engineer,1,1
347,Kaitlyn,Ward,kaitlyn.ward.347@company.com,7894806564,2011-09-08,AI Engineer,1,1
348,Jeremy,King,jeremy.king.348@company.com,9088138933,2018-09-15,Associate Data Scientist,1,1
349,Rebecca,Murphy,rebecca.murphy.349@company.com,8402970417,2017-05-21,AI Engineer,1,1
350,Meredith,Garza,meredith.garza.350@company.com,9788994262,2018-03-20,AI Engineer,1,1
351,Tracy,Moore,tracy.moore.351@company.com,9811726602,2010-03-24,Associate Data Scientist,1,1
352,Tiffany,Dickerson,tiffany.dickerson.352@company.com,9686806801,2014-07-28,Associate Data Scientist,1,1
353,Shawn,Carr,shawn.carr.353@company.com,7251550141,2023-10-04,Associate Data Scientist,1,1
354,Anne,Garrett,anne.garrett.354@company.com,9759879595,2018-09-06,Associate Data Scientist,1,1
355,Chris,Wilson,chris.wilson.355@company.com,8895282825,2015-07-28,AI Engineer,1,1
356,Cheryl,Martinez,cheryl.martinez.356@company.com,7881565941,2023-01-10,AI Engineer,1,1
357,Tracy,Pitts,tracy.pitts.357@company.com,9685857351,2011-09-17,AI Engineer,1,1
358,Matthew,Baker,matthew.baker.358@company.com,8226821844,2016-11-04,AI Engineer,1,1
359,Joseph,Stephenson,joseph.stephenson.359@company.com,9119600785,2024-05-03,AI Engineer,1,1
360,Dustin,Greene,dustin.greene.360@company.com,9821932255,2006-02-19,Associate Data Scientist,1,1
361,Mary,Lee,mary.lee.361@company.com,6450529757,2006-10-13,Associate Data Scientist,1,1
362,Samantha,Colon,samantha.colon.362@company.com,8622515894,2010-08-09,Associate Data Scientist,1,1
363,Vickie,Hall,vickie.hall.363@company.com,9215722793,2023-11-27,Associate Data Scientist,1,1
364,Zachary,Bryant,zachary.bryant.364@company.com,6417950302,2019-07-20,AI Engineer,1,1
365,Justin,Gibson,justin.gibson.365@company.com,9999745390,2009-05-07,Associate Data Scientist,1,1
366,Joshua,Harris,joshua.harris.366@company.com,8449197058,2024-04-28,Associate Data Scientist,1,1
367,Abigail,Pineda,abigail.pineda.367@company.com,6667563836,2005-04-05,Associate Data Scientist,1,1
368,David,Osborne,david.osborne.368@company.com,8229281830,2014-10-14,Associate Data Scientist,1,1
369,Jacob,Hodges,jacob.hodges.369@company.com,7823991090,2011-01-26,AI Engineer,1,1
370,Kim,Carson,kim.carson.370@company.com,6741553328,2005-08-08,AI Engineer,1,1
371,Stephanie,Robertson,stephanie.robertson.371@company.com,8274098495,2012-10-13,Associate Data Scientist,1,1
372,Alexandra,Stevens,alexandra.stevens.372@company.com,6114493259,2020-07-26,AI Engineer,1,1
373,Peter,Estrada,peter.estrada.373@company.com,6844179691,2010-03-31,Associate Data Scientist,1,1
374,David,Guerra,david.guerra.374@company.com,9757280171,2015-01-31,AI Engineer,1,1
375,Jennifer,Lopez,jennifer.lopez.375@company.com,9286757547,2022-04-07,Associate Data Scientist,1,1
376,Brandi,Williams,brandi.williams.376@company.com,9963980197,2018-02-15,Associate Data Scientist,1,1
377,Stephen,Reed,stephen.reed.377@company.com,8979466686,2006-07-19,Associate Data Scientist,1,1
378,Timothy,Kidd,timothy.kidd.378@company.com,9492504482,2011-10-21,Associate Data Scientist,1,1
379,Alex,Davis,alex.davis.379@company.com,6558888936,2008-05-19,AI Engineer,1,1
380,Paige,White,paige.white.380@company.com,6374360580,2016-01-02,Associate Data Scientist,1,1
381,Vicki,Wood,vicki.wood.381@company.com,7590604343,2022-06-15,AI Engineer,1,1
382,Charles,Gross,charles.gross.382@company.com,7228195514,2011-11-06,AI Engineer,1,1
383,Maria,Patterson,maria.patterson.383@company.com,8179485493,2011-04-03,Associate Data Scientist,1,1
384,Jacob,Mitchell,jacob.mitchell.384@company.com,7837797576,2014-07-15,AI Engineer,1,1
385,Clinton,Watson,clinton.watson.385@company.com,9715870803,2024-07-13,AI Engineer,1,1
386,Thomas,Watts,thomas.watts.386@company.com,7836034277,2020-05-10,AI Engineer,1,1
387,Aaron,Collins,aaron.collins.387@company.com,8161265346,2011-10-17,Associate Data Scientist,1,1
388,Anthony,Mckinney,anthony.mckinney.388@company.com,6802023571,2018-08-25,AI Engineer,1,1
389,Christie,Smith,christie.smith.389@company.com,7860508303,2012-01-17,Associate Data Scientist,1,1
390,Karen,Guerrero,karen.guerrero.390@company.com,7339916116,2022-01-24,Associate Data Scientist,1,1
391,Emily,Randolph,emily.randolph.391@company.com,8626342411,2017-09-25,AI Engineer,1,1
392,Paul,Arnold,paul.arnold.392@company.com,9844790228,2016-10-27,AI Engineer,1,1
393,Elizabeth,Romero,elizabeth.romero.393@company.com,8389813445,2015-10-11,Associate Data Scientist,1,1
394,Logan,Rodriguez,logan.rodriguez.394@company.com,6540061201,2014-10-20,AI Engineer,1,1
395,Jamie,Fields,jamie.fields.395@company.com,9466847560,2008-09-14,AI Engineer,1,1
396,Roger,Nguyen,roger.nguyen.396@company.com,6249718139,2010-10-21,AI Engineer,1,1
397,Michelle,Lang,michelle.lang.397@company.com,9180505761,2007-11-09,AI Engineer,1,1
398,Sean,Dixon,sean.dixon.398@company.com,6988627410,2021-11-03,AI Engineer,1,1
399,Jesse,Robbins,jesse.robbins.399@company.com,8474211402,2009-08-25,AI Engineer,1,1
400,Jared,Chen,jared.chen.400@company.com,9835323950,2023-09-08,AI Engineer,1,1
401,Jeff,Murphy,jeff.murphy.401@company.com,7970806518,2022-04-04,AI Engineer,1,1
402,Kyle,Gonzales,kyle.gonzales.402@company.com,9421915735,2018-08-28,AI Engineer,1,1
403,Rose,Castillo,rose.castillo.403@company.com,6675425556,2018-08-10,Associate Data Scientist,1,1
404,Erika,Smith,erika.smith.404@company.com,9494692202,2013-01-17,Associate Data Scientist,1,1
405,Alicia,Hodges,alicia.hodges.405@company.com,9963623357,2018-10-21,Associate Data Scientist,1,1
406,Rebecca,Clayton,rebecca.clayton.406@company.com,8899164314,2008-10-28,Associate Data Scientist,1,1
407,James,Garza,james.garza.407@company.com,8486215891,2022-01-11,AI Engineer,1,1
408,Manuel,Owens,manuel.owens.408@company.com,7964982610,2014-04-19,Associate Data Scientist,1,1
409,Allison,Flynn,allison.flynn.409@company.com,9780807407,2011-03-22,AI Engineer,1,1
410,Noah,Smith,noah.smith.410@company.com,7197642309,2009-03-12,AI Engineer,1,1
411,Virginia,George,virginia.george.411@company.com,6681632975,2020-12-26,AI Engineer,1,1
412,Deborah,Reeves,deborah.reeves.412@company.com,8806269828,2006-11-22,Associate Data Scientist,1,1
413,Emma,Roberts,emma.roberts.413@company.com,6051999070,2007-09-03,AI Engineer,1,1
414,Allen,Cook,allen.cook.414@company.com,9956832342,2006-11-10,Associate Data Scientist,1,1
415,Olivia,Fischer,olivia.fischer.415@company.com,9559192755,2018-03-20,Associate Data Scientist,1,1
416,Jonathan,Haas,jonathan.haas.416@company.com,9766369146,2023-05-08,Associate Data Scientist,1,1
417,Kimberly,Williams,kimberly.williams.417@company.com,6150369658,2018-01-12,AI Engineer,1,1
418,Karl,Cantu,karl.cantu.418@company.com,6123018775,2008-07-10,AI Engineer,1,1
419,Tamara,Savage,tamara.savage.419@company.com,6983718187,2023-06-05,Associate Data Scientist,1,1
420,Dale,Barron,dale.barron.420@company.com,6358735258,2016-10-25,Associate Data Scientist,1,1
421,Patricia,Hernandez,patricia.hernandez.421@company.com,8715054722,2016-12-15,Associate Data Scientist,1,1
422,Sydney,Berry,sydney.berry.422@company.com,9465797053,2008-11-16,AI Engineer,1,1
423,James,Baker,james.baker.423@company.com,8261341467,2008-08-22,Associate Data Scientist,1,1
424,Dawn,Villarreal,dawn.villarreal.424@company.com,7445902694,2012-02-29,Associate Data Scientist,1,1
425,Joshua,Cummings,joshua.cummings.425@company.com,8997901692,2018-08-05,Associate Data Scientist,1,1
426,Kelly,Kramer,kelly.kramer.426@company.com,6235287723,2006-06-11,Associate Data Scientist,1,1
427,Michael,Schaefer,michael.schaefer.427@company.com,6235812243,2014-05-28,Associate Data Scientist,1,1
428,Joanna,Mccall,joanna.mccall.428@company.com,8539323803,2012-04-26,Associate Data Scientist,1,1
429,Anita,Hahn,anita.hahn.429@company.com,7804906909,2017-12-19,Associate Data Scientist,1,1
430,Amanda,Thomas,amanda.thomas.430@company.com,7088506066,2013-04-22,Associate Data Scientist,1,1
431,Dawn,Dunlap,dawn.dunlap.431@company.com,8676760830,2021-10-03,Associate Data Scientist,1,1
432,John,Mckenzie,john.mckenzie.432@company.com,9140435101,2018-10-14,AI Engineer,1,1
433,Joshua,Williams,joshua.williams.433@company.com,7772939039,2021-04-18,AI Engineer,1,1
434,Andrew,Anderson,andrew.anderson.434@company.com,6797267063,2008-04-10,Associate Data Scientist,1,1
435,Vanessa,Weaver,vanessa.weaver.435@company.com,7981936278,2007-11-15,AI Engineer,1,1
436,Rachel,Brown,rachel.brown.436@company.com,8249848009,2015-06-10,Associate Data Scientist,1,1
437,Meghan,Lewis,meghan.lewis.437@company.com,9253632219,2005-02-20,Associate Data Scientist,1,1
438,Clifford,Harper,clifford.harper.438@company.com,9035209740,2011-06-07,AI Engineer,1,1
439,Laura,Hood,laura.hood.439@company.com,6810755791,2022-05-03,Associate Data Scientist,1,1
440,Katherine,Garcia,katherine.garcia.440@company.com,7488837729,2024-11-18,AI Engineer,1,1
441,Rachel,Baldwin,rachel.baldwin.441@company.com,9298261006,2013-06-22,AI Engineer,1,1
442,Elizabeth,Burns,elizabeth.burns.442@company.com,7061415929,2023-08-20,AI Engineer,1,1
443,Guy,Mcbride,guy.mcbride.443@company.com,8190470848,2012-02-18,AI Engineer,1,1
444,Nathaniel,Strong,nathaniel.strong.444@company.com,9135654142,2020-11-07,Associate Data Scientist,1,1
445,Scott,Bryant,scott.bryant.445@company.com,8766473206,2022-02-06,AI Engineer,1,1
446,Carl,Parker,carl.parker.446@company.com,6498407946,2016-08-28,AI Engineer,1,1
447,Ashley,Lane,ashley.lane.447@company.com,8181675806,2018-07-24,AI Engineer,1,1
448,Heather,Price,heather.price.448@company.com,9290064599,2024-08-08,Associate Data Scientist,1,1
449,Melanie,Hunter,melanie.hunter.449@company.com,6829484602,2011-12-06,AI Engineer,1,1
450,Christopher,Kennedy,christopher.kennedy.450@company.com,7309661807,2019-08-29,AI Engineer,1,1
451,Thomas,Nolan,thomas.nolan.451@company.com,7906234487,2022-04-24,AI Engineer,1,1
452,Mary,Bailey,mary.bailey.452@company.com,8661799989,2018-05-10,Associate Data Scientist,1,1
453,Charlene,Morse,charlene.morse.453@company.com,7318647107,2014-07-21,AI Engineer,1,1
454,Daniel,Sanchez,daniel.sanchez.454@company.com,9059011196,2020-08-27,Associate Data Scientist,1,1
455,Robert,Ramirez,robert.ramirez.455@company.com,9586167354,2024-10-28,AI Engineer,1,1
456,Janice,Young,janice.young.456@company.com,6674222503,2019-03-31,AI Engineer,1,1
457,Amanda,White,amanda.white.457@company.com,9151433118,2020-01-21,Associate Data Scientist,1,1
458,Ashlee,Keller,ashlee.keller.458@company.com,7874955795,2007-05-03,Associate Data Scientist,1,1
459,Robert,Russell,robert.russell.459@company.com,7576679703,2011-09-01,Associate Data Scientist,1,1
460,Christopher,Cruz,christopher.cruz.460@company.com,6628169650,2009-07-21,AI Engineer,1,1
461,Shelia,Harris,shelia.harris.461@company.com,7397336910,2008-11-12,AI Engineer,1,1
462,Brandi,Lopez,brandi.lopez.462@company.com,6888902489,2009-12-05,AI Engineer,1,1
463,Michael,Obrien,michael.obrien.463@company.com,7854781171,2017-11-30,AI Engineer,1,1
464,Lori,Bowen,lori.bowen.464@company.com,9813263474,2005-08-28,AI Engineer,1,1
465,Christina,Mason,christina.mason.465@company.com,7492863414,2024-10-30,Associate Data Scientist,1,1
466,David,Flores,david.flores.466@company.com,8470477664,2011-02-22,Associate Data Scientist,1,1
467,Christian,Raymond,christian.raymond.467@company.com,9205249954,2013-12-19,Associate Data Scientist,1,1
468,Tonya,Smith,tonya.smith.468@company.com,6820820504,2011-07-31,Associate Data Scientist,1,1
469,Timothy,Marshall,timothy.marshall.469@company.com,7297035063,2006-03-19,AI Engineer,1,1
470,Jamie,Duarte,jamie.duarte.470@company.com,7031842460,2017-07-30,AI Engineer,1,1
471,John,Frederick,john.frederick.471@company.com,8706340191,2022-07-08,AI Engineer,1,1
472,Travis,Perez,travis.perez.472@company.com,6850204570,2023-10-28,Associate Data Scientist,1,1
473,Jacob,Tucker,jacob.tucker.473@company.com,9824681590,2008-11-11,Associate Data Scientist,1,1
474,Jennifer,Miranda,jennifer.miranda.474@company.com,8745871730,2017-09-27,Associate Data Scientist,1,1
475,Gary,Evans,gary.evans.475@company.com,7808407455,2011-06-21,AI Engineer,1,1
476,Patrick,Skinner,patrick.skinner.476@company.com,6051338981,2023-01-07,AI Engineer,1,1
477,Angela,Gonzalez,angela.gonzalez.477@company.com,8136788981,2008-12-16,AI Engineer,1,1
478,Juan,Wolf,juan.wolf.478@company.com,6263524264,2015-03-23,AI Engineer,1,1
479,Wendy,Vang,wendy.vang.479@company.com,7129946624,2016-10-15,Associate Data Scientist,1,1
480,Aaron,Davis,aaron.davis.480@company.com,9975990892,2021-07-04,Associate Data Scientist,1,1
481,Rachel,Harding,rachel.harding.481@company.com,8584084818,2007-07-27,Associate Data Scientist,1,1
482,Alexa,Garcia,alexa.garcia.482@company.com,6659450526,2019-06-22,Associate Data Scientist,1,1
483,Jim,Wilson,jim.wilson.483@company.com,7324030945,2005-03-16,Associate Data Scientist,1,1
484,Meagan,Mason,meagan.mason.484@company.com,8593132566,2014-06-10,AI Engineer,1,1
485,Christopher,White,christopher.white.485@company.com,8411546996,2024-05-11,Associate Data Scientist,1,1
486,Jennifer,Allen,jennifer.allen.486@company.com,7705822165,2015-01-08,Associate Data Scientist,1,1
487,Alyssa,Rodgers,alyssa.rodgers.487@company.com,6356970879,2014-12-26,Associate Data Scientist,1,1
488,Cassandra,Thompson,cassandra.thompson.488@company.com,6420819566,2015-02-20,Associate Data Scientist,1,1
